name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2021-07-12T11:00:00,22.4,22.4,17.2,72.41,0,0,,0,0,,7.6,110,1012.6,93.2,10.1,546,2,5,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T12:00:00,23.1,23.1,17.2,69.22,0,0,,0,0,,10.1,130,1012.5,93.7,16.1,691,2.5,7,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T13:00:00,23.6,23.6,17.1,67.11,0,0,,0,0,,8.7,120,1012,93.5,18.1,745,2.7,7,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T14:00:00,24.7,24.7,17.5,64.51,0,0,,0,0,,10.5,130,1011.5,94,18.1,547,2,5,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T15:00:00,24.9,24.9,17.1,62,0,0,,0,0,,7.6,180,1011.1,94.7,18.1,553,2,6,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T16:00:00,26.3,26.3,16.7,55.6,0,0,,0,0,,12.6,120,1010.4,96.6,20.1,601,2.2,6,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T17:00:00,25.2,25.2,16.7,59.41,0,0,,0,0,,12.2,110,1010.2,97.8,22.1,258,0.9,3,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T18:00:00,25.1,25.1,17.4,62.36,0.002,100,rain,0,0,,9.3,160,1009.8,97.7,20,139,0.5,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T19:00:00,24.8,24.8,17.4,63.64,0,0,,0,0,,4.7,169,1009.6,96.5,30,100,0.4,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T20:00:00,23.8,23.8,17.5,67.63,0,0,,0,0,,10.4,60,1009.8,95.8,40,74,0.3,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T21:00:00,22.8,22.8,18.1,74.88,0,0,,0,0,,7.9,80,1009.9,94.6,40,24,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T22:00:00,22.1,22.1,18.1,78.18,0.01,100,rain,0,0,,2.5,110,1010,94.2,40,11,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-12T23:00:00,21.5,21.5,18.4,82.62,0.003,100,rain,0,0,,1.8,169,1010.1,94.8,30,0,,0,,"Rain, Overcast",rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-13T00:00:00,20.6,20.6,18.4,87.01,0.003,100,rain,0,0,,2.2,70,1010,95.7,34.9,0,,0,,"Rain, Overcast",rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-13T01:00:00,21,21,18.8,87.66,0,0,,0,0,,3.6,60,1009.8,93.6,35,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-13T02:00:00,20.6,20.6,18.8,89.67,0,0,,0,0,,5.8,50,1009.6,91.2,30,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-13T03:00:00,20.6,20.6,18.6,88.69,0,0,,0,0,,7.6,50,1009.5,91,30,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-13T04:00:00,20.3,20.3,18.2,87.7,0,0,,0,0,,8.3,60,1009.3,92.4,29.9,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-13T05:00:00,19.6,19.6,17.9,89.7,0,0,,0,0,,4.7,50,1009,96.6,24.9,4.6,0,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-13T06:00:00,19.1,19.1,17.7,91.34,0,0,,0,0,,2.2,139,1009,96.9,19.9,13,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T07:00:00,21.1,21.1,17.9,82.07,0,0,,0,0,,2.5,100,1009,96.7,20,55,0.2,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T08:00:00,21.2,21.2,17.7,80.64,0,0,,0,0,,7.2,50,1009.1,96.9,20,200,0.7,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T09:00:00,22.8,22.8,17.7,72.71,0,0,,0,0,,7.6,70,1009,97.7,20,233,0.8,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T10:00:00,24.3,24.3,17.7,66.61,0,0,,0,0,,7.2,50,1009,95.4,20.1,210,0.8,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T11:00:00,25.2,25.2,17.2,61.53,0,0,,0,0,,10.8,60,1008.9,95.7,20.1,293,1.1,3,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T12:00:00,26,26,18.1,61.77,0,0,,0,0,,13.3,60,1008.9,72.1,25.1,509,1.8,5,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T13:00:00,25.4,25.4,17.7,62.43,0,0,,0,0,,7.2,130,1008.8,55.1,25,232,0.8,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T14:00:00,26,26,17.2,58.39,0.003,100,rain,0,0,,6.1,80,1008.8,83.7,25,171,0.6,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T15:00:00,25.3,25.3,17.7,62.71,0.001,100,rain,0,0,,9,60,1009,93.7,25,126,0.5,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T16:00:00,25.6,25.6,18.4,64.52,0,0,,0,0,,4.3,70,1008.9,94.3,25,187,0.7,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T17:00:00,26.1,26.1,17.7,60.03,0.001,100,rain,0,0,,4,11,1008.8,93.6,25.1,122,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T18:00:00,25.6,25.6,19.1,67.48,0,0,,0,0,,15.8,291,1008.8,83.9,25.1,171,0.6,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T19:00:00,22.7,22.7,20,84.95,0.001,100,rain,0,0,,25.4,300,1008.9,94.6,20.1,91,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T20:00:00,21.9,21.9,19.6,87.14,0.661,100,rain,0,0,,9.7,330,1009.5,95.8,14.1,60,0.2,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T21:00:00,21.5,21.5,19.1,85.83,0,0,,0,0,,12.2,320,1009.1,93.9,12.1,27,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T22:00:00,20.8,20.8,18.2,84.95,0,0,,0,0,,10.4,330,1009.6,91.7,10,8,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-13T23:00:00,20.6,20.6,18.7,88.58,0,0,,0,0,,10.4,330,1009.7,93.3,10,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-14T00:00:00,20.3,20.3,18.9,91.29,0,0,,0,0,,15.1,350,1009,94.2,10,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-14T01:00:00,20.6,20.6,18.9,89.69,0,0,,0,0,,7.2,350,1009.1,95,10,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-14T02:00:00,20.1,20.1,18.6,91.34,0,0,,0,0,,12.9,20,1008.7,94.9,8,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-14T03:00:00,20.1,20.1,18.6,91.33,0,0,,0,0,,8.6,20,1008.6,96.6,10,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-14T04:00:00,20.1,20.1,18.6,90.82,0,0,,0,0,,9.7,340,1008.3,97.2,10,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-14T05:00:00,19.1,19.1,18.2,94.08,0,0,,0,0,,8.6,291,1008,95.3,7,3.3,0,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-14T06:00:00,19.2,19.2,18.4,95.2,0,0,,0,0,,11.1,300,1008.1,95.3,6,7,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T07:00:00,20,20,18.8,93.01,0.005,100,rain,0,0,,10.4,290,1008.2,97.7,5,10,0,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T08:00:00,20.3,20.3,19,92.44,0.001,100,rain,0,0,,7.2,300,1008.1,85.4,5,38,0.1,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T09:00:00,20.8,20.8,18.7,87.67,0.008,100,rain,0,0,,11.1,20,1008.4,74.4,8,61,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T10:00:00,20.6,20.6,18.9,89.71,0.021,100,rain,0,0,,11.5,10,1008.1,84.3,9,90,0.3,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T11:00:00,20.6,20.6,19.4,92.4,0.546,100,rain,0,0,,10.4,350,1007.9,93.6,5,182,0.7,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T12:00:00,21,21,19.7,91.84,1.551,100,rain,0,0,,10.5,340,1007.6,95.2,5,224,0.8,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T13:00:00,20.9,20.9,19.6,92.31,3.969,100,rain,0,0,,6.5,20,1008,86.5,8,160,0.6,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T14:00:00,22,22,20.3,90.07,0.02,100,rain,0,0,,11.9,360,1007.9,95.5,7,91,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T15:00:00,22.2,22.2,20.1,87.82,0.003,100,rain,0,0,,14.4,350,1007.6,96.1,8,210,0.8,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T16:00:00,23,23,20.4,85.09,0.164,100,rain,0,0,,11.9,341,1007.3,92.1,8,151,0.5,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T17:00:00,24.3,24.3,19.9,76.43,0.055,100,rain,0,0,,6.8,99,1007.3,51.7,12.1,277,1,3,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T18:00:00,24.6,24.6,19.7,74.14,0.005,100,rain,0,0,,14.1,119,1007.7,46.6,25,65,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T19:00:00,23.3,23.3,19.7,79.93,0,0,,0,0,,12.6,159,1008.2,17.8,30,173,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T20:00:00,22.1,22.1,18.7,80.82,0.001,100,rain,0,0,,17.2,179,1008.1,9.5,30,35,0.1,0,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T21:00:00,20.7,20.7,17.9,84.24,0,0,,0,0,,13.3,191,1008.8,9.8,30,23,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-14T22:00:00,20.1,20.1,17.9,86.91,0,0,,0,0,,6.5,220,1009.3,9.7,29.9,6,0,0,,Clear,clear-night,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2021-07-14T23:00:00,18.9,18.9,17.1,89.54,0,0,,0,0,,10.8,170,1009.6,9.5,29.9,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-15T00:00:00,18.8,18.8,17.2,90.07,0.002,100,rain,0,0,,7.6,190,1009.9,8.4,29.9,0,,0,,Rain,rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-15T01:00:00,17.7,17.7,16.6,93.27,0,0,,0,0,,7.2,160,1009.9,7.9,30.1,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-15T02:00:00,18.1,18.1,16.9,92.27,0,0,,0,0,,6.5,150,1010.5,7.5,30,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-15T03:00:00,17.1,17.1,16.2,94.47,0,0,,0,0,,2.5,140,1010.4,5.7,30.1,0,,0,,Clear,clear-night,"427,500,704,050,140,000,000,000"
bremen,2021-07-15T04:00:00,16.2,16.2,15.7,96.87,0,0,,0,0,,3.3,230,1010.4,4.3,30,0,,0,,Clear,clear-night,"427,500,704,050,140,000,000,000"
bremen,2021-07-15T05:00:00,17,17,16.2,94.57,0,0,,0,0,,11.1,150,1010.8,3.3,30,12,0,0,,Clear,clear-night,"427,500,704,050,140,000,000,000"
bremen,2021-07-15T06:00:00,15.9,15.9,15.2,95.64,0,0,,0,0,,4.7,220,1010.9,2.8,30,14,0.1,0,,Clear,clear-day,"04275,00704,05014,C6054,00691,05822"
bremen,2021-07-15T07:00:00,17.4,17.4,16.4,93.86,0,0,,0,0,,5.4,140,1011.2,2.2,25.1,22,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-15T08:00:00,17.9,17.9,16.4,90.99,0,0,,0,0,,5.8,180,1011.4,1.5,30.1,73,0.3,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-15T09:00:00,19.2,19.2,16.9,86.55,0,0,,0,0,,5.4,180,1012.1,1.2,24.9,149,0.5,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-15T10:00:00,21.5,21.5,17.2,76.27,0,0,,0,0,,9.3,160,1012.3,16.9,20,199,0.7,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-15T11:00:00,21.4,21.4,16.9,75.4,0,0,,0,0,,6.5,180,1012.7,15.4,26.9,227,0.8,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T12:00:00,23.1,23.1,17.3,70.17,0,0,,0,0,,9.7,270,1012.8,13.5,27,211,0.8,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T13:00:00,23.8,23.8,17.6,68.35,0,0,,0,0,,7.2,310,1012.8,14.7,25,200,0.7,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T14:00:00,24.8,24.8,18.2,66.59,0,0,,0,0,,12.9,330,1013.3,17.2,20,304,1.1,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T15:00:00,25.6,25.6,18.2,63.52,0,0,,0,0,,11.8,300,1013.3,17.8,17,437,1.6,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T16:00:00,25.3,25.3,18.6,66.19,0,0,,0,0,,13.3,300,1013.4,17.8,17,245,0.9,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T17:00:00,24.4,24.4,19.8,75.6,0,0,,0,0,,26.9,300,1013.4,40.2,13.1,222,0.8,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T18:00:00,22.4,22.4,18.9,80.54,0,0,,0,0,,26.6,320,1013.8,33.3,12.1,184,0.7,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T19:00:00,20.2,20.2,17.6,85.01,0,0,,0,0,,21.9,310,1014.3,25.8,15,72,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T20:00:00,20,20,17.1,83.18,0,0,,0,0,,19.4,310,1014.8,24.2,25,71,0.3,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T21:00:00,19.4,19.4,16.9,85.66,0,0,,0,0,,13.7,300,1015.5,21.6,16,16,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T22:00:00,19.1,19.1,16.7,85.69,0,0,,0,0,,24.8,320,1015.8,27.6,15,5,0,0,,Partially cloudy,partly-cloudy-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-15T23:00:00,18.8,18.8,16.4,85.71,0,0,,0,0,,18,320,1016.2,34.3,18,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-16T00:00:00,18.6,18.6,16.2,85.67,0,0,,0,0,,23,330,1016.5,56.3,20,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-16T01:00:00,18.3,18.3,15.7,84.57,0,0,,0,0,,17.6,320,1017,74.1,22,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-16T02:00:00,18,18,15.4,84.57,0,0,,0,0,,21.9,320,1017.2,79.7,22,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-16T03:00:00,17.8,17.8,15.2,84.56,0,0,,0,0,,18.3,320,1017.6,83.1,20,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-16T04:00:00,17.5,17.5,14.9,84.52,0,0,,0,0,,18.7,310,1017.4,79.4,20,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-16T05:00:00,17.1,17.1,14.6,84.97,0,0,,0,0,,15.5,310,1017.9,66,18,6.9,0,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-16T06:00:00,16.6,16.6,14.7,88.12,0,0,,0,0,,12.2,280,1018.2,70,18,9,0,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T07:00:00,16.8,16.8,14.7,87.03,0,0,,0,0,,11.9,290,1018.3,72.5,10,40,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T08:00:00,17.4,17.4,14.9,85.3,0,0,,0,0,,14.4,300,1018.6,71.9,10,107,0.4,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T09:00:00,18.3,18.3,15.1,81.2,0,0,,0,0,,16.2,300,1018.9,66.9,11,215,0.8,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T10:00:00,18.4,18.4,15.1,81.1,0,0,,0,0,,16.9,290,1019.5,56.8,11.1,182,0.7,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T11:00:00,20.3,20.3,15.8,75.46,0,0,,0,0,,18,290,1019.6,42.8,11.1,184,0.7,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T12:00:00,20.6,20.6,15.4,72.21,0,0,,0,0,,20.5,300,1019.9,36.6,11.1,330,1.2,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T13:00:00,20.7,20.7,15.7,73,0,0,,0,0,,19.4,290,1020.3,13,11.1,422,1.5,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T14:00:00,21.2,21.2,15.7,70.9,0,0,,0,0,,19.4,300,1020.6,0,14,411,1.5,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T15:00:00,22.1,22.1,15.9,67.97,0,0,,0,0,,21.6,320,1020.7,0,16,671,2.4,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T16:00:00,23.1,23.1,16.6,66.93,0,0,,0,0,,20.5,290,1020.9,23.4,16.1,618,2.2,6,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T17:00:00,23.3,23.3,16.6,66.13,0,0,,0,0,,19.4,310,1020.7,0,16,634,2.3,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T18:00:00,23.3,23.3,16.2,64.2,0,0,,0,0,,20.1,300,1020.7,25.5,16,313,1.1,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T19:00:00,22.8,22.8,16.2,66.14,0,0,,0,0,,19.8,300,1020.7,10.8,16,187,0.7,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T20:00:00,21.8,21.8,16.4,71.07,0,0,,0,0,,18,300,1021.3,13,20,107,0.4,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T21:00:00,21,21,16.4,74.87,0,0,,0,0,,15.8,300,1021.8,13,15,38,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T22:00:00,19.3,19.3,15.9,80.52,0,0,,0,0,,15.1,310,1022.3,35.6,15,11,0,0,,Partially cloudy,partly-cloudy-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-16T23:00:00,18.1,18.1,15.7,85.55,0,0,,0,0,,16.9,310,1022.5,13,15,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-17T00:00:00,18,18,15.9,87.19,0,0,,0,0,,14,300,1022.8,82.3,15,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-17T01:00:00,17.3,17.3,15.7,89.98,0,0,,0,0,,12.6,290,1022.7,86.1,15,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-17T02:00:00,17,17,15.7,91.67,0,0,,0,0,,14.4,290,1022.7,0,15,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-17T03:00:00,16.6,16.6,15.6,93.91,0,0,,0,0,,12.6,290,1022.7,13,15,0,,0,,Clear,clear-night,"427,500,704,050,140,000,000,000"
bremen,2021-07-17T04:00:00,16.2,16.2,15.2,93.89,0,0,,0,0,,12.2,290,1022.5,12.9,15,0,,0,,Clear,clear-night,"427,500,704,050,140,000,000,000"
bremen,2021-07-17T05:00:00,16.1,16.1,15.1,93.25,0,0,,0,0,,12.9,290,1022.4,12.9,15.1,7.8,0,0,,Clear,clear-night,"427,500,704,050,140,000,000,000"
bremen,2021-07-17T06:00:00,17.6,17.6,13.7,77.9,0,0,,0,0,,12.9,340,1022.6,13,15.2,11,0,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T07:00:00,18.3,18.3,12.9,70.77,0,0,,0,0,,17.3,350,1022.8,12.9,40,57,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T08:00:00,19.1,19.1,14.5,74.73,0,0,,0,0,,16.9,340,1023.1,0,40,161,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T09:00:00,20.1,20.1,14.7,70.83,0,0,,0,0,,23,360,1023.7,0,40,345,1.2,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T10:00:00,21.5,21.5,14.9,65.83,0,0,,0,0,,21.2,350,1023.9,12.9,40,467,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T11:00:00,21.9,21.9,15.7,67.9,0,0,,0,0,,19.1,320,1023.9,13,40,644,2.3,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T12:00:00,22.8,22.8,15.9,64.75,0,0,,0,0,,25.2,310,1023.8,13,40,754,2.7,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T13:00:00,23.6,23.6,15.1,58.72,0,0,,0,0,,26.3,320,1024,12.9,35,824,3,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T14:00:00,23.8,23.8,14.6,56.13,0,0,,0,0,,25.2,310,1023.8,12.9,35,858,3.1,9,,Clear,clear-day,"E8845,04275,00704,05014,00691,05822"
bremen,2021-07-17T15:00:00,23.9,23.9,13.9,53.73,0,0,,0,0,,30.2,310,1023.5,0,35.1,844,3,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T16:00:00,23.8,23.8,13.4,52.1,0,0,,0,0,,28.1,330,1023.5,12.9,35,784,2.8,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T17:00:00,23.6,23.6,13.9,54.42,0,0,,0,0,,30.6,320,1023.4,12.9,40,667,2.4,7,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T18:00:00,23.3,23.3,14.4,57.16,0,0,,0,0,,29.9,320,1023.3,12.9,40,346,1.2,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T19:00:00,22.1,22.1,14.2,60.57,0,0,,0,0,,32.7,330,1023.2,12.9,30,165,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T20:00:00,21.3,21.3,13.4,60.71,0,0,,0,0,,27.7,320,1023.1,12.9,30,116,0.4,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T21:00:00,20.5,20.5,13.4,63.9,0,0,,0,0,,19.4,330,1023.2,12.9,30,22,0.1,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T22:00:00,19.1,19.1,14.9,76.56,0,0,,0,0,,13.3,320,1023.4,12.9,30,5,0,0,,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-07-17T23:00:00,18.3,18.3,15.6,84.64,0,0,,0,0,,12.9,330,1023.5,12.9,30,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-07-18T00:00:00,16.8,16.8,15.4,91.07,0,0,,0,0,,12.6,300,1023.5,12.9,29.9,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
